text,labels
I found out today I bought a 2010 Jeep liberty in 2013 had 19000 miles on it. Never was told it had a recall for leaking water pump. Well I have had it for 7 years. I have 35500 miles on it. Now the water pump is shot again. 2 water pumps in less than 8 years. Seems Jeep has a problem that needs to be addressed. I have no problem fixing what goes wrong but I do have a problem with the same thing having to be fixed in a short period of time. And under 50000 miles pretty pathetic. I would never buy another Jeep of any kind. It should still be under some kind of manufacture warranty under 50000 miles. And if there is a problem in this part then Jeep should be responsible in replacing it. Faulty and cheap.,0
Worst buying experience I have ever had. Purchased a new 2017 Jeep Wrangler in April 2017 and it had been in the shop for the same problem. Jeep customer service keep promising they would take care of the matter. To call them when I was at the service department. I did and all I did was waste my time. They did nothing. I was awarded a buyback/repurchase lemon law. Customer service has been no help to me either and 2 months later I'm still awaiting for this to be settled. They do not stand behind their product and their customer service is lacking.,0
"I really enjoy driving the 2017 Jeep Patriot. It's very comfortable, gets good gas mileage, and it handles well in snow. I don't know if I could drive anything but a Jeep now.",1
Never use this company. Very BAD customer service if you can ever get off of hold waiting for them. Changing their name from Frontier to Vantage is not going to fix them. Had to use the Attorney General’s office of MN to get them to respond and admit all their billing errors.,0
"My wife and daughter visiting New Mexico. On way home in 2015 Jeep Renegade on the August 25th had check engine light come on and had to tow vehicle to mechanic who look at vehicle reset light and said all looked fine. Next day just outside Colorado Springs engine light came back on, had vehicle towed again to Faricy Boys dealership, which inspected vehicle and found cooling fan relay bad and would have to order part. Now after weekend Monday was assured would have part by Wed. the 30th at which time was told no part is coming and did not know when part would arrive. Now 5 days later speaking with parts department manager telling me I did not give them enough time to locate part and offered no solution but to wait another 2 days.
      Now my wife's father was being admitted to hospital for heart issues and my daughter starting college that week. With no choice now and could not afford to keep them in Colorado costing already $1200 without food expenses fly them back home to Michigan $850. Now after hours of being on phone with, ""I'm sorry"" and promises a case manager would contact me which during the whole time even the 60 day case review did someone contact me. The people at Faricy Boys felt really bad and after waiting 2 WEEKS TO GET A PART TO FINALLY FIX VEHICLE, Faricy Boys felt bad and tried to get someone from FCA do the right thing and arrange for shipment of vehicle home.Being on Social Security Disability for terminal illness stage 4 cancer this is really wearing on me. Emotionally stressed out and financially draining. Now again wasting time on the phone told me, ""Sorry again. We will have case manager call you back"" which never did. Now I had to pay another $700 to ship vehicle home. Now I was given a number to the office of the president at FCA who was going to supposedly be able to help me recoup some expenses but once again was let down. They have quite the setup with customer service. You will never be able to really speak to anyone of importance. Now after waiting their 60 days for case review they tell me when I called again they did not receive my receipts which I spent another $60 at UPS store emailing and faxing.After resending and calling to make sure they received them which they confirmed they did tried to do the same thing and tell me they did not have them. But during the phone call which like them for quality purposes recorded told her, ""You sure you do not have them because the other women I spoke to said they were in my case file."" Now it was, ""Oh ya. Here they are. I'm sorry. I will again have your case manager call you after review,"" which I told her the 60 days was up. One of the last times I called they had the wrong case number this time then continued to tell me the only receipt she had was one from AutoZone for $86. Enough is enough at this point I was like and this women sympathetic sorry sorry. I would be happy to just get reimbursed for $850 airfare and $700 shipping.After all this I have yet to receive one phone call from FCA to do the right thing. I have been a loyal customer for more than 20 years and currently lease 2 vehicles but they are the last. This 2 dollar part which they did not have is all because this Jeep is made in Italy. They had to take it off assembly line. What a joke. No parts for a vehicle they have been making for several years, and the big thing was always, ""I'm sorry. This part is on back order. You have to wait your turn."" This whole time I tried to get a loaner car. They would not even do that for me. Had to cancel plans going anywhere for holiday weekend, would not even help with loaner. Shame on you FCA. Shame poor customer service. I was hung up on, lied to. Poor way of doing business.",0
New car under 2000 miles returned to the dealer 4x + for the same issue. Dealer cannot fix and Jeep is not standing behind their product. Talked to a rude sr. escalation manager Patricia at Jeep with the resolution team (**) who told me she cannot help any further and is the highest level of support at the Jeep brand. Dealer stated there is nothing more they can do and reached out to Jeep for help. Getting the runaround by Jeep corp and would never buy another Jeep product again. Will pursue local lemon law and NCDS replacement claim. Truly unfortunate that Jeep does not care about their customers or products. Really hard to recommend Jeep to others and suggest they learn how to treat customers and fix their major quality issues.,0
"I bought a Jeep a year ago but it has been the worst investment that the seller made a car with factory problems, the roof with problems of liquefaction. I go four times that they try to fix but always has a different problem. The mechanics have been deteriorating. They put old screws to repair it, they do not put their original parts, to each place that I wear they put a different silicone in it, I lost my love for my car. The truth is that my car has the guarantee but they do not want it answer for my car, if they already realized that the car is not only repaired with silicone and patches. It is best to change the whole piece but Jeep has not returned the call. I think they are waiting for the warranty to end so that dissatisfied customers can not claiming for our rights. It's sad because I thought it was a good company.",0
"My daughter was driving her 2016 Jeep Grand Cherokee along with moderate traffic in the left lane of a main road at a speed of 30 mph in a 25 mph area. It was dry with a temperature of about 60 degrees. When the light turned red at an intersection, my daughter applied the brakes to stop, but the car didn't stop. She resorted to slamming on the brakes 2 times and by the 3rd time she slammed the brakes her car crashed full force into the car in front of her pushing the car into the center turning lane. My daughter's car then crashed into the next vehicle which was a box truck. Her airbags did not deploy. My daughter was trapped in her car, but did find a way to get out. 
      I made arrangements for an inspector from Chrysler to go to the body shop to inspect the car to see what may have caused the brakes to malfunction and the airbags to not deploy. Within a few days of the inspection we received a letter from a Mr. ** from Chrysler. The letter was dated the day after the inspection stating that it wasn't a manufacturing responsibility and that all parts operated as designed. Something caused the brakes and airbags to malfunction even though Chrysler won't admit to it. If my daughter would have been going at a higher speed on the freeway, she would have been killed. Chrysler is not returning my phone calls, emails or my certified letter.",0
"I've about had it with this 2006 Jeep Commander nonstop issues and it's never ending money pit. Sunroof leaks, gotten it fixed multiple times. Stalls switching from reverse to drive. Repaired that and it still does it. The right side power steering went, new rack and pin. Massive massive electrical issues, you fix one problem leads to another. The electrical issues don't stop!!! Since it takes hours and hours for the mechanic to pinpoint one electrical problem and that's just to give a quote. Then the car has shut off while turning and other vehicle coming at me, that ignition switch recall supposedly fixed that.
      My mechanic said stop putting money into this. He said the engine is going to go soon. I don't have money to just purchase another vehicle!! We have 4 kids. I can't afford a car payment so keep dumping money into this garbage of a vehicle to keep getting by. What other choice do we have. Jeep should be ashamed and recall all these awful Commanders. Get them off the road!!! Complete unsafe and I have no choice but to drive it.",0
I pick up my new Jeep with the nav sys and it is incomplete. Took back to the dealer which sold to me and was told after a long period that was the nav sys. I would have to live with it.  After 11 Jeep Grands this is the last one. Paid a lot of money for the nav system to get screwed on it. I am stuck with a system that is useless to me!!!,0
"I purchased my 18 year old son a Jeep Renegade two years ago. He recently broke down and the Jeep had been at the local dealer’s for almost two months. The dealer, as well as corporate, are stating they do not have the coolant fan in stock and they are not even manufacturing the parts any longer. I have no vehicle and paying a car payment on this. Very unprofessional and no accommodations are being made. I now get a generic email from an escalation person at Jeep Corporate and they are very vague and stated we will get another update on parts in October. Very unsatisfied with my first Jeep purchase and would not recommend to others. I can’t drive the vehicle or even sell it as it does not run.",0
"I bought a 2016 Jeep Patriot a year ago this month. Since the day we drove it off of the lot the XM Satellite Radio has not worked properly. It loses the signal every 1/2 mile or so and fades in and out constantly while driving, and it doesn't matter if we're in town or out in the middle of nowhere. I have complained and had it in the shop repeatedly for this problem and all I ever get is lied to and called a liar because they can't duplicate the problem, even though I've shown them no less than four videos of the radio losing its signal. My wife finally took the service manager at our dealership on a ride-along and proved to him that the radio is a piece of junk, to which he agreed. Corporate still WILL NOT REPLACE THE RADIO with one that actually WORKS.
      Chrysler Jeep Dodge Ram SUCKS! I have own three brand new Hyundais, all with XM, and NOT ONE SINGLE PROBLEM, EVER! We have a so-called Case Manager from Uconnect who is about as worthless as ** on a boar hog. He whines that he's not authorized to have the radio replaced. Then why has he been wasting my time, dragging me down to the dealership time and again only to be told Im a liar and they cant help me. I may have an arbitration agreement that I was forced to sign, but it only precludes class-action suits. Im getting my own lawyer and I am going to sue Jeep under Nevadas Lemon Law. And its going to cost them a whole lot more than a radio by the time its over. Also, I will NEVER buy another Jeep, or anything else this fly-by-night outfit makes. Screw buying American, I'm going back to the Koreans for my next ride.",0
"The vehicle (2014 Jeep Latitude) is not worth the money. I drove it off the lot and immediately had issues with the transmission shifting hard. Took it back. They said it was because it was new. 16,000 miles later had to put a new transmission in. Today took it in because it's still shifting hard and was told ""All the motor mounts are bad and need replacing. We are still working on trying to do the updates to the computer for the transmission. We will let you know."" Never again will I buy a Jeep!! Nothing but issues with the transmission and other stuff. Oh yea I have taken it in many times on the AC not working. You will be driving and all of a sudden it will start heating. They still haven't fixed that issue. Nothing but junk and oh yea the power train doesn't cover the motor mounts. That's 1300.00 that I have to pay outta pocket. This should be on their dime for all the trouble I have had with this piece of crap!!! Don't buy one. You will regret it in the long run!!",0
"2017 Jeep (4 Cyl) - Rented one from Enterprise while on vacation and drove it about 200 mi over three days in San Fran and Napa. Flat out not bad but has so little power on hills (drive back roads of Napa/Sonoma that it had less power than the K cars of the 80's which had 110 HP engines). I mean on steep hills, floored you couldn't get more than 25 MPH. Door locks did not work so had to press them down by hand and car had overall cheap feel to it. Would never buy one and if this is what AMC is turning out, it's back to the 50's for that car company. Oh, the noise inside is about the same as take off in a 727!",0
"I have never had as many issues with a brand new car as I have with used cars. All my previous cars I bought used can put well over 150,000 miles on them and never had any issues except regular maintenance. I decided to buy a brand new jeep and have only owned it 2 years. Nothing but issues, and no help when I take it in to get it fixed. I keep trying to tell them my transmission is slipping, but they keep telling me it’s just the computer. Definitely not... Jeep sucks as a manufacture and business. Horrible customer service.",0
"I bought my first 2014 Jeep Overland and within 3 years my Jeep would just die while driving. Took the vehicle in and they could never figure out what was wrong. I drove it for a couple more months and the same thing would happen that I eventually was so scared to drive my vehicle, more so with my grandkids in the car that I decided to trade it in for another Jeep. I really like the look and feel of the Jeep that I just thought I had a lemon and would buy a new one. 
      So I buy a brand new 2017 Jeep Summit. Has 2000 miles on it and now this one starts to shift gears when it is coasting or coming to a complete stop. I now have been told I need a new transmission in my Jeep. Just so frustrating and really sad that I now have gone through 2 brand new vehicles with Jeep! My dealer has been very reasonable with helping me. I know it is not their fault but what is happening to the Jeep. Wish I would have learned the first time!!",0
"I bought a 2017 Jeep Rubicon 2 months ago. It has 3000 miles on it. We were driving along a driveway @ 15mph 2 days ago and the back window of the Jeep EXPLODED shattering into hundreds of pieces (as it's designed to do). We checked around the vehicle and could find nothing that would have caused it to shatter. We are traveling in CO, so took it to the nearest Jeep dealer who, indicated to my husband that they could not even LOOK @ it for another MONTH. They then referred us to the local auto glass company for repair. 
      When we asked about warranty, the dealer said it would be our insurance - not warranty. When I outreached to Jeep/Wave, they indicated that, without a jeep dealer's ""diagnosis"" they could not provide warranty coverage so we would have to use our insurance to repair it. They also indicated that they could not ""force"" their DEALER to perform the diagnosis in a more timely fashion. All this leaving us to pay out of pocket for the replacement OR drive around CO for the next month waiting for the dealer to find the time to diagnose our window. Shoddy warranty coverage Jeep. Shame on you!",0
"I have always been a Jeep fan, from the time of childhood. I loved everything about them, the look, the engine, the fact that they were American made, and the impression that they took care of their customers. Sadly something as little as an auxiliary cord insert has changed all that. After my auxiliary cord started to malfunction I took the car into the jeep dealership to get it looked at. They sprung their diagnosis fee at me last minute which so happened to be $100 dollars, to look at the radio. They came back to tell me conveniently that this issue couldn't be fixed and that I would need an entire new radio which would be extra, of course. Knowing exactly what happened to the auxiliary cord, I questioned their diagnosis.
      So I contacted the company directly, which apparently means to them that I didn't understand what was being told to me at the dealership, so they clarified all the information, (basically a waste of time with ID member **), who also failed to answer my other question of who is supervisor was and how to contact them. What makes matters worse is that I was informed in the waiting room by a fellow customer, how to fix the problem for only $50. I had already agreed to the diagnosis fee, assuming the Jeep Company had their customer's interests at heart. Instead I felt like it was another situation of a big company taking advantage of the little guys, for a small price.After seeing their reviews, it doesn't surprise me that their customer service rate is so low. It seems as though Jeep is trying to fix that the wrong way. All of the employees were very nice telling me they were unable to fix the problem, but that's not what customer service is about. It's not about being nice. It's about having your customers best interest at heart and that is NOT a Jeep thing.Further information, I have had the car 2 years and as great as it has treated me, it's not a car I would recommend. I got into a minor fender bender a couple of months back where I hit another car going 10 mph. There was no visible damage to either cars, so we just exchanged information and went our separate ways. The Next day my check engine light went on and my car started to act funky, so I took it into Midas. They told me that it looked like my car hit a metal pole, with all the damage that was created, $900 of internal damages after a hit going 15 mph.Another issue I've had with the car was its roaders. My aunt drove my car over a parking curb. That one bump created an additional $800 bill because the roaders are not make to support that type of maneuver. (Rolling OVER a CURB.) Jeeps get a fake rap for being tough. That is not the case with the patriot. I am done with Jeeps based on their priorities alone. Take care of your mechanics (who get paid by the customer btw, not the company). Take care of your customers, and maybe your cars.",0
"So I've been reading that this is a problem with the 2014 Jeep Cherokee and even the dealer admits it and can do nothing for me. I've had the Jeep go bone dry and shut down after 5k miles on multiple occasions prior to realizing this was an ongoing issue. This time I had the oil changed 3200 miles ago and the engine seized this morning. If this happened on the highway I could see it resulting in injury or death. The manufacturer does nothing, the dealer (Lester Glenn Jeep, Toms River, NJ) does nothing. I'm told for them to do anything it has to meet lower than whatever the standard were for a vehicle to burn which was something like a quart per 1k miles. I've had 10-20 yr old vehicles that didn't burn oil like that. This isn't normal. This time around it did burn quicker than the allotted quart/mi and I imagine it's not going to be improving. Don't buy this year Jeep and I think 2015 has the same problems.",0
"2017 Jeep Renegade - Received a tiny chip in windshield, parked car in garage. Was going to take to repair shop for seal injection and found a 6 inch crack extending from small chip. AND replacement windshield is back ordered for two months AND cheapest one is $800. WOW! Maybe buying a Jeep was a mistake.",0
"My experience with buying and owning a Jeep Patriot. I bought a Jeep Patriot Sport with a manual transmission in 2011. Bought it new (zero miles). I now have only 33000 miles on the vehicle. It has never been off-road and has never pulled or towed anything. Recently, I noticed a noise coming from the powertrain. Took it to a mechanic who advised me that I probably needed a clutch replacement (clutch, throw-out bearing and pressure plate). I contacted Chrysler/Jeep about the situation and asked if they would cover the repairs on the powertrain. Their response was as in this e-mail response: 
      ""Thank you for contacting the Jeep Customer Assistance Center. It is understandable that you would like to know if you have warranty coverage prior to getting your vehicle repaired at an independent repair facility. As per your warranty booklet, manual transmission clutch parts are not covered at any time and the pressure plate throw out bearing was only covered for 1 year and 12000 miles so there would be no factory warranty coverage for these repairs. I also want to let you know that the Powertrain warranty expired on September 30, 2016. While looking into this matter for you, I also see that you have 1 incomplete recall. The S61- OCCUPANT RESTRAINT CONTROLLER recall does not yet have parts available but the parts are expected to become available in June. Once the parts become available you can get that repair completed by scheduling an appointment at your local dealership. ""I would like to add you to the special tracking so that you receive an email when those parts become available. You also have an extended warranty for your (X69) FRONT/REAR CROSSMEMBERS. You are able to have a free annual inspection for the Cross Members and if they are deemed to be corroded any time prior to September 30, 2021, they will be replaced free of charge as well. Thank you again for your email. Should you require additional assistance, or have any new information to provide, please reply to this email message or call 1-877-I-AM-JEEP (1-877-426-5337).""In 2011, when I purchased this vehicle (new) I had every expectation that it would last a long time. I have kept up on the maintenance and, as evidenced by the low mileage, I have driven it reasonably. I certainly did not expect that there would be two safety recalls, (one of which they cannot correct because they don't have the parts to resolve the issue). I certainly did not expect that there would be a potentially serious issue with corrosion of FRONT/REAR CROSSMEMBERS, to the extent that Jeep extended the warranty on these parts only. And I certainly did not expect that the powertrain would go out on me so soon, at only 33000 miles.In retrospect, upon examining the warranty information more closely, it seems that there must be a reason Chrysler/Jeep offers such an inadequate warranty on their product. Could it be that they know they are selling an inferior product that would probably fail in a relatively short time? One can only guess. I must conclude, from my experience, that Chrysler/Jeep has produced and sold an inferior product (as described above) and that further, they appear to be unwilling to back up their product with an adequate warranty plan. It is my intention to NEVER purchase another of their products. Furthermore, I cannot, in good conscience (based upon this experience) recommend that anyone else purchase any of their products. Since it is evident that Chrysler/Jeep is not going to do anything to resolve the situation, I guess that I am left without recourse. Lesson learned. Don't buy a Jeep. Caveat emptor.",0
"I bought a Renegade 2015 and allegedly sold me a warranty against MECHANICAL MISTAKES; I signed a paper that says ""INSURANCE OF MECHANICAL FAILURES""; It turned out to be a guayazos insurance and wash the seats if they are stained. The collection of the policy was $895.00 and the insurance has an invoice of $240.00 which I have a copy (MAPFRE IS THE INSURER AND THE INSURANCE IS CALLED AUTOGUARD). I can say that the Renegade Jeep is a crap is only aesthetic and the warranty is very short combined with the dealer who cheated me, not even gave me carpets or accessories any further, they promised change of oil for 2 years or 8 changes of oil but As the Renegade uses synthetic oil they only honored me only 4. I have already invested around $1000.00 and right now I am without a car until possibly on Monday the vehicle be repair.",0
"A great deal of vibration at stoplights. When it is in gear and you break for a full stop... stay there, OMG it is bad. So bad my feet go numb after a 1/2 hour of driving The Jeep. When using the defrost or AC it makes the Jeep shake more. Jeep told my serviceman they know it is rubber in the motor mounts causing it. But not willing to fix it. They wont fix it. Jeep says there is nothing wrong with it. I have had it to the dealership twice now.",0
My brand new Jeep Renegade has a loud whistle noise coming from window... it is louder than the radio. I asked dealership in Brooksville FL 3 times to fix it. They keep the car all day and at 5 pm they tell me they could not fix it. Remember that I take the day off work because they do not allow me to have a rental. Really bad customer service. Don't ever buy a Jeep.,0
"I bought my 2016 Jeep Renegade new. I have had it since March of 2016. I am VERY dissatisfied with it and the Jeep experience. I started having problems with it around July of last year and it has literally been in and out of the shop since. I lose gas power while driving, it just does not go. Jeep's reasoning behind no gas is ""the transmission is trying to find a gear."" This is NOT acceptable. A car should go no matter what when you push the gas pedal down. 
      I have had a few close calls because my car chooses when it wants to go. I have also been told ""turn your traction control off and this should fix the problem."" I am not sure why this should fix my problem, my car should go when I push the gas down. I asked why I have to manually put my car in first gear, their response is ""First gear is for four wheel drive."" Well, there is your problem. That's why it ""can't find a gear"" when I am rolling forward, or turning and trying to go. Maybe it needs first gear. This is the WORST car I have EVER driven. I love how the excuses of why it drives so horribly just flow like a river. I should feel safe when I drive my car, and I don't because I don't know when it is going to happen. The problem has happened to my husband and my son.",0
"Lemon Law help with 2016 Jeep Latitude 3.0 FWD: I bought a new Jeep from Nyle Maxwell Chrysler Dodge in Austin, Texas. From the get go, they allowed each bank to pull a hard pull credit instead of pulling one and telling banks it was a soft pull. This tanked my credit, but I digress. From the start, the wipers failed during a storm. They came loose and grabbed the other wiper and I couldn't see past 100 yards on a one lane toll! Only by the grace of God did I not crash. I found the closest Dealership and called, but service didn't care that I was traveling through Houston. They told me to leave it overnight.
      I tried Rivercity location and the service manager saved the day when another service guy laughed at me when I told him I nearly could have crashed. Betty, the Service manager told me to come right in. The rain was less violent by then. Because it was a new version of Jeep, they had no parts and took the wipers off a new vehicle. A month or so later, there was a recall on wipers, which my Dealer handled when I took my Jeep in for a cruise control problem. The cruise control would not maintain a 2-3 mile range after going down even a low grade hill. It would go up to 12 miles more, and then attempt to slow, but it wasn't a smooth transition. It was Jerky, but not dramatic, but unacceptable.They updated the computer, installed new wipers and told me that maybe the cruise control would fix by update... but it did not. I would add that I was given a rental car, but find it unacceptable that you make an appointment, and they can't look at it for 4-5 days! There seems to always be recall backlogs! The second time I took it in, I allowed a guy in service to ""test drive"" it home and back. My advisor drove it, too, but because no ""codes"" came out on computer, they couldn't do anything. Both also said that the cruise worked fine... so, I go pick it up and bam! It still does the same thing going on a hilly area in San Antonio, but not huge hills, just low to medium grade hills.As a side note, I use my car to earn money, and each time they ""test"" it and give me a rental, I am without any way of making bank! My first oil change was a normal one, averaging 21 mph, but since then, I use full synthetic and it went to 24 mph. I came to work in Austin, and the auto stop and on feature stopped working. This affected the RPM, which now never goes down to zero anymore. I've burned through a tank of gas after only 150 miles, getting 19 mph! Of course this was on a Friday afternoon, too. So, I can't earn what I need, defeating the purpose of coming to Austin, and next week SXSW travelers begin to arrive. I CANNOT AFFORD TO MISS IT, YET CANNOT AFFORD TO DRIVE THIS LEMON!The other issue is when the auto stop feature was off and I would go down a steep hill, the brakes would come on and slow me down! This sounds like a transmission problem, too! Is Chrysler waiting for the warranty to expire? I've got nearly 25,000 miles now and need help to get rid of this lemon. There is a lemon law, right? Angry and broke!",0
"JEEP PATRIOT 2008 many suspension problem control arm tie rod, turn signal blinking fast and return to normal. It does this in wet or very damp periods, just received a notes for from FCA front and rear crossmember for certain 2008 -2012 Dodge Caliber Jeep Compass and Patriot for severely corroded P.S Be very vigilant with having your windshield change. Make sure that they don't damage the paint like they did to me and I have a rust problem.",0
"Check Engine Light/Software Updates - To begin with I am glad that you are reading this, on the other hand I am sad. Simply because you would not reading this unless you have had problems with your vehicle. I bought a new 2015 Jeep Renegade Trailblazer, bad mistake. This is the fifth Jeep I have owned and let me quite frank about it, it is a piece of garbage. If I had known the thing had been made in Italy I would not have bought it, much less traded my 2010 Jeep Liberty for it. At this date it has less than 20,000 miles on it and I have the records to show that it has had over 20 software updates done to it. Lemon law, right, the only thing that is yellow here is the Jeep representative that will not return my calls, and at this point the service manager at the dealership will not return my calls either. They know the vehicle is a piece of (well you know what).
      Right, I am pissed, but who cares out there? I am writing this just to blow some steam off. Vacation time comes around and I'm afraid to go anywhere far in it. That's sad, new vehicle and no trip anywhere. Now, let me say this. I have found out the motor of this thing was designed by the same man who designed Maserati's, (or so I have been told), well he might know fast motors, but he dang sure is not an electronics guy. Really, JEEP should take pride in the fact that they used to be made in America and that they have served in many wars and stand up for the American people that bought their products. By doing so, Mr. JEEP guys, just take this piece of heap that you call a vehicle and stick it. Just pay off the remainder of my note. And in return, I promise you, I that I will never make my driveway look that bad again, by having a Jeep parked in it. If anybody out there, has any suggestions, feel free to comment about it.",0
"I just bought a 2006 Jeep Commander, love it except for during the recent rain water leaked through my Sunroof and flooded my car with about 1 inch of water on the passenger side. After doing research online I guess this is a normal occurrence with the Jeep sunroof. I think this is ridiculous that due to a design flaw I now have to find someone to clear the blue tube within the sunroof and pay someone to get the water out of my car that I'm sure has now damaged the carpet and foam underneath. I've called Cerritos Jeep, I did not purchase car there, however it is a dealer and no help. How is this my fault??",0
"Clock radio in jeep does not work correctly. Every other week it loses time. Time has to be adjusted. Shameful that a simple clock can't keep time properly. Other issues and has less than 25,000 miles.",0
"No wonder used Jeeps are being sold just under the warranty expiration for such a cheap price! GOOGLE any used Jeep and you'll think you're getting a deal. Bought this vehicle from Duluth Dodge Chrysler, it was a 2014 used with 29,000 on it. It seemed to start to have odometer issues and so the odometer was replaced under warranty. It would reset miles traveled so I couldn't get exact mileage on it. I hadn't problems with it until it hit 87,000 miles, and suddenly an obscure diagnosis from the dealership, considering, Jeep and most Chrysler products have had this problem for years. First the ETC (throttle control light flashed) while traveling 30 mph uphill and then car sputtered and almost stalled out. Situation didn't happen again for another week, just after having new brakes, and rotors on the rear. The brakes didn't wear evenly either, but not much of a concern over that at the moment, considering the car is now undrivable.
      While leaving a parking garage, the attendant left the vehicle run, and when I got inside, the ETC, the Engine Light, and ESC lights stayed on. Car, stalled, I followed directions by shutting car off according to the owner's manual (which is a dead giveaway Chrysler has seen this issue before) -- however, I had to inch my way home with several stops, stalls, and at one point the car jumped while I had my foot on the brake at a stoplight nearly hitting a pedestrian, because it idled so high, the entire instrument panel lit up like a Xmas tree. It just went to the dealership which I could only afford a one hour scan $220 bucks to have them say it must be an electrical issue and they had all kinds of codes come up.I mentioned to them that this issue is fairly common with Jeeps but again, they are covering their ears and perhaps it's a problem they cannot fix because they have no idea how to repair it. They called and said, they'd like to see if they can save me money and perform some type of pigging back wire connection to the throttle. They said it was the throttle that wasn't getting enough juice, but there must be a short somewhere, but it could get expensive trying to find it, so here was their short-cut alternative.I've read other posts here about the wires shorting out because they're too close to the camshaft or catalytic converter... I wouldn't know -- but I do know that Chrysler has been STALLING ON A RECALL for this problem for years. Had this happened on the highway and if it happens on the highway, somebody could get killed, and I'm sure there's been a few that have. Chrysler needs to have a class action lawsuit brought against them. This is a life and death situation that doesn't have to happen.",0
"Purchased 2014 (new) Jeep Patriot from Nielsen Jeep/Dodge in East Hanover NJ Route 10. Computer on vehicle failed twice costing us hundreds in rental car fees as well as the inconvenience. The dealer does not cover the rental car and each time we drop the car off we have to wait almost a week before they will even look at it. We are also forced to pay an initial fee to determine that it is in fact a warranty issue. The computer is covered, but not the initial evaluation fee or the rental cars. I would think Nielsen/Chrysler would stand behind their product. We now have a car that is unreliable and we don't know where to turn. Is the computer going to fail again and strand us on a dark road in the middle of nowhere?",0
The worst vehicle that I have ever own. No... the worst investment that I have ever made. This vehicle has given me nothing but issues. I think that I may stop parking it in the garage and just park it at the mechanic every night. At 30000 the thermostat failed; at 50000 miles the water pump failed; soon after the head gasket blew; then the head itself; then the water pump again; the heat; the alarm would go off when driving; had two batteries die due to a draw somewhere; the camshaft had to be replaced; the cam sensor; oh... let's not forget the oil sender sensor and now back in the shop because it randomly stalls at speeds over 40 miles an hour. I feel like I am driving a Yugo.,0
"I own a 2002 Jeep Liberty w/ 3.7L/V6 engine. The main issues is the RADIATOR made of combined plastic and aluminum components. I had my faulty radiator replaced 5 times since I bought it due to horrible leaking! This design flaw of PLASTIC components, COMBINED with the leaking the radiator ALWAYS RESULTS to ENGINE DAMAGE DUE TO 1) valve gasket busted, 2) coolant mixing into the ignition chamber or within the cylinders, 3) Valve seat problems... ALL causing CYLINDER MISFIRES. The downside... is VERY, VERY expensive as in the thousands of dollars! Radiator's hose are also troublesome. There are many issues with Jeep's product and 3.7L engine design, that many in the World wide web consider it a JUNK (SCIENCE). Wondering, they have discontinued the LIBERTY design?
      What I have observed is the MIXED plastic components also found in its interiors, electronic issues, fan clutch issues, power steering noise issue including rack & pinions, hoses and belts and become easily TOO ""rotten"", I have been upkeep with maintenance: Synthetic engine oil, transmission fluid exchange, Coolant exchange, Rear diff exchange, Air filters, BELTs and tensioner, etc. BUT still it boils down to the Radiator plus minus ENGINE cooling components. FEEL the HEAAATTTTT! LESSON I've learned. STAY AWAY from a JEEP PRODUCT!",0
"I had rented a Jeep compass 12/09/16 and that day I had a roll over accident. I drive professionally and that day I drove at a safe speed for the road conditions. Speed at about fifteen to twenty mph before applying the brake. It had snowed and there was ice conditions. I attempted to stop at a stop sign on a paved road base when the car began to shut down (clicking noises) but the car seemed to pick up momentum. As the car ran through the stop area. The road changed from paved base to a dirt road base. I continued to apply the brake. 
      As the car came upon the dirt road I was hoping the dirt road would provide grab but the momentum continued. The car slid from about twenty feet when applying the brake before the stop sign plus across about a twenty-foot dirt road base slipping for a total of about forty feet. As I viewed the ditch (luckily no water in it) I was headed for, with a ten foot drop, I thought I did all that I could and prepared for the hurt that I and the car will have. And now, two days later, I use the term ""terminator"". I felt the car had its on will. Applying the brake did nothing. I hope this vehicle is recalled because I could of easily not have been viable now.",0
The transmission on my 2015 has been recalled. It takes attention to shifting and does not have a positive feel for which gear it goes into. I have driven a new Jeep every 2 yrs. and have been happy in the past. I hate the new electronic controlled 9 gear shift mechanism. Before Fiat got involved the Jeeps were great.,1
"Simply - I love my jeep. Bought this 06 in 2011, but have never been happier w/ a vehicle before. I've owned a few, even classics. But my jeep can go anywhere, has the power, turning capabilities, comfort and design as well as the stereo system is awesome. My dogs even love it!!! I love my Commander!!",1
"Great vehicle, has had very few maintenance issues. I have owned three Jeeps and have had terrific experiences with each. The cars have been reliable, durable and gotten me through plenty of varied weather and terrain with no issues. I would definitely recommend Jeeps to anyone looking for a reasonably priced trustworthy SUV.",1
"It's clumsy, ugly, has far too many problems and was apparently built with cheap parts. This vehicle was clearly manufactured to give regular problems so that the owner would spend as much as possible on parts.",0
